     0,   332,   934
     1,   332,   934
     2,   336,   908
     3,   336,   908
     4,   327,   915
     5,   327,   915
     6,   327,   915
     7,   341,   896
     8,   341,   896
     9,   333,   908
    10,   333,   908
    11,   333,   908
    12,   335,   902
    13,   335,   902
    14,   334,   906
    15,   334,   906
    16,   334,   906
    17,   332,   909
    18,   332,   909
    19,   322,   897
    20,   322,   897
    21,   322,   897
    22,   331,   881
    23,   331,   881
    24,   331,   881
    25,   345,   925
    26,   345,   925
    27,   343,   911
    28,   343,   911
    29,   343,   911
    30,   338,   910
    31,   338,   910
    32,   349,   902
    33,   349,   902
    34,   349,   902
    35,   333,   849
    36,   333,   849
    37,   331,   918
    38,   331,   918
    39,   331,   918
    40,   341,   906
    41,   341,   906
    42,   337,   908
    43,   337,   908
    44,   337,   908
    45,   363,   896
    46,   363,   896
    47,   328,   872
    48,   328,   872
    49,   328,   872
    50,   353,   922
    51,   353,   922
    52,   312,   901
    53,   312,   901
    54,   312,   901
    55,   300,   901
    56,   300,   901
    57,   301,   895
    58,   301,   895
    59,   301,   895
    60,   307,   853
    61,   307,   853
    62,   313,   917
    63,   313,   917
    64,   313,   917
    65,   302,   907
    66,   302,   907
    67,   304,   904
    68,   304,   904
    69,   304,   904
    70,   300,   890
    71,   300,   890
    72,   310,   877
    73,   310,   877
    74,   310,   877
    75,   289,   913
    76,   289,   913
    77,   298,   900
    78,   298,   900
    79,   298,   900
    80,   300,   903
    81,   300,   903
    82,   320,   888
    83,   320,   888
    84,   320,   888
    85,   304,   871
    86,   304,   871
    87,   304,   924
    88,   304,   924
    89,   304,   924
    90,   297,   900
    91,   297,   900
    92,   299,   917
    93,   299,   917
    94,   299,   917
    95,   297,   894
    96,   297,   894
    97,   297,   894
    98,   306,   876
    99,   306,   876
   100,   311,   935
   101,   311,   935
   102,   311,   935
   103,   311,   894
   104,   311,   894
   105,   309,   910
   106,   309,   910
   107,   309,   910
   108,   288,   888
   109,   288,   888
   110,   313,   881
   111,   313,   881
   112,   313,   881
   113,   305,   927
   114,   305,   927
   115,   306,   907
   116,   306,   907
   117,   306,   907
   118,   301,   894
   119,   301,   894
   120,   271,   894
   121,   271,   894
   122,   271,   894
   123,   317,   858
   124,   317,   858
   125,   318,   932
   126,   318,   932
   127,   318,   932
   128,   302,   912
   129,   302,   912
   130,   300,   893
   131,   300,   893
   132,   300,   893
   133,   302,   892
   134,   302,   892
   135,   307,   858
   136,   307,   858
   137,   307,   858
   138,   292,   905
   139,   292,   905
   140,   304,   907
   141,   304,   907
   142,   304,   907
   143,   305,   901
   144,   305,   901
   145,   334,   896
   146,   334,   896
   147,   334,   896
   148,   293,   866
   149,   293,   866
   150,   299,   918
   151,   299,   918
   152,   299,   918
   153,   307,   900
   154,   307,   900
   155,   289,   905
   156,   289,   905
   157,   289,   905
   158,   321,   887
   159,   321,   887
   160,   305,   872
   161,   305,   872
   162,   305,   872
   163,   296,   900
   164,   296,   900
   165,   305,   904
   166,   305,   904
   167,   305,   904
   168,   300,   904
   169,   300,   904
   170,   340,   896
   171,   340,   896
   172,   340,   896
   173,   301,   920
   174,   301,   920
   175,   301,   920
   176,   312,   906
   177,   312,   906
   178,   313,   900
   179,   313,   900
   180,   313,   900
   181,   300,   912
   182,   300,   912
   183,   331,   896
   184,   331,   896
   185,   331,   896
   186,   307,   909
   187,   307,   909
   188,   305,   905
   189,   305,   905
   190,   305,   905
   191,   287,   904
   192,   287,   904
   193,   303,   896
   194,   303,   896
   195,   303,   896
   196,   317,   892
   197,   317,   892
   198,   300,   936
   199,   300,   936
   200,   300,   936
   201,   306,   916
   202,   306,   916
   203,   307,   909
   204,   307,   909
   205,   307,   909
   206,   290,   900
   207,   290,   900
   208,   313,   887
   209,   313,   887
   210,   313,   887
   211,   304,   941
   212,   304,   941
   213,   315,   900
   214,   315,   900
   215,   315,   900
   216,   301,   917
   217,   301,   917
   218,   282,   890
   219,   282,   890
   220,   282,   890
   221,   313,   891
   222,   313,   891
   223,   304,   926
   224,   304,   926
   225,   304,   926
   226,   308,   906
   227,   308,   906
   228,   304,   914
   229,   304,   914
   230,   304,   914
   231,   333,   893
   232,   333,   893
   233,   301,   876
   234,   301,   876
   235,   301,   876
   236,   304,   921
   237,   304,   921
   238,   292,   911
   239,   292,   911
   240,   292,   911
   241,   305,   909
   242,   305,   909
   243,   280,   891
   244,   280,   891
   245,   280,   891
   246,   318,   871
   247,   318,   871
   248,   308,   928
   249,   308,   928
   250,   308,   928
   251,   290,   912
   252,   290,   912
   253,   290,   912
   254,   301,   906
   255,   301,   906
   256,   288,   892
   257,   288,   892
   258,   288,   892
   259,   309,   872
   260,   309,   872
   261,   301,   925
   262,   301,   925
   263,   301,   925
   264,   310,   902
   265,   310,   902
   266,   288,   902
   267,   288,   902
   268,   288,   902
   269,   309,   890
   270,   309,   890
   271,   307,   867
   272,   307,   867
   273,   307,   867
   274,   301,   907
   275,   301,   907
   276,   365,   900
   277,   365,   900
   278,   365,   900
   279,   327,   899
   280,   327,   899
   281,   360,   903
   282,   360,   903
   283,   360,   903
   284,   341,   844
   285,   341,   844
   286,   344,   916
   287,   344,   916
   288,   344,   916
   289,   335,   907
   290,   335,   907
   291,   334,   907
   292,   334,   907
   293,   334,   907
   294,   319,   893
   295,   319,   893
   296,   349,   894
   297,   349,   894
   298,   349,   894
   299,   342,   919
   300,   342,   919
   301,   330,   908
   302,   330,   908
   303,   330,   908
   304,   341,   907
   305,   341,   907
   306,   342,   899
   307,   342,   899
   308,   342,   899
   309,   345,   895
   310,   345,   895
   311,   345,   885
   312,   345,   885
   313,   345,   885
   314,   342,   931
   315,   342,   931
   316,   334,   916
   317,   334,   916
   318,   334,   916
   319,   334,   913
   320,   334,   913
   321,   325,   907
   322,   325,   907
   323,   325,   907
   324,   361,   901
   325,   361,   901
   326,   361,   901
   327,   361,   901
   328,   361,   901
   329,   335,   918
   330,   335,   918
   331,   335,   918
   332,   331,   914
   333,   331,   914
   334,   346,   909
   335,   346,   909
   336,   346,   909
   337,   323,   911
   338,   323,   911
   339,   341,   886
   340,   341,   886
   341,   341,   886
   342,   325,   931
   343,   325,   931
   344,   308,   906
   345,   308,   906
   346,   308,   906
   347,   307,   895
   348,   307,   895
   349,   291,   898
   350,   291,   898
   351,   291,   898
   352,   323,   882
   353,   323,   882
   354,   319,   911
   355,   319,   911
   356,   319,   911
   357,   306,   909
   358,   306,   909
   359,   310,   898
   360,   310,   898
   361,   310,   898
   362,   305,   899
   363,   305,   899
   364,   303,   898
   365,   303,   898
   366,   303,   898
   367,   307,   865
   368,   307,   865
   369,   311,   924
   370,   311,   924
   371,   311,   924
   372,   311,   905
   373,   311,   905
   374,   300,   903
   375,   300,   903
   376,   300,   903
   377,   268,   908
   378,   268,   908
   379,   314,   856
   380,   314,   856
   381,   314,   856
   382,   320,   899
   383,   320,   899
   384,   313,   902
   385,   313,   902
   386,   313,   902
   387,   314,   880
   388,   314,   880
   389,   332,   882
   390,   332,   882
   391,   332,   882
   392,   314,   908
   393,   314,   908
   394,   309,   901
   395,   309,   901
   396,   309,   901
   397,   307,   891
   398,   307,   891
   399,   320,   889
   400,   320,   889
   401,   320,   889
   402,   319,   858
   403,   319,   858
   404,   319,   858
   405,   310,   908
   406,   310,   908
   407,   307,   897
   408,   307,   897
   409,   307,   897
   410,   300,   894
   411,   300,   894
   412,   327,   876
   413,   327,   876
   414,   327,   876
   415,   306,   913
   416,   306,   913
   417,   315,   882
   418,   315,   882
   419,   315,   882
   420,   316,   884
   421,   316,   884
   422,   289,   879
   423,   289,   879
   424,   289,   879
   425,   309,   870
